code,version,date,partie,sous_partie,livre,titre,chapitre,article,type
code_des_postes_et_des_communications_électroniques,910e8df,1990-12-30,Législative,NA,NA,NA,NA,L37,inversion L97
code_des_postes_et_des_communications_électroniques,45b48e0,1991-01-01,Législative,NA,1,0,2,L102,inversion L108
code_des_postes_et_des_communications_électroniques,3d98aa3,1991-07-12,Réglementaire,NA,NA,NA,NA,D96-1,inversion D406-4
code_des_postes_et_des_communications_électroniques,3d98aa3,1991-07-12,Réglementaire,NA,3,7,0,D370,inversion D487
code_des_postes_et_des_communications_électroniques,1f0cf14,1991-11-30,Réglementaire,NA,NA,NA,NA,R10,doublon
code_des_postes_et_des_communications_électroniques,506c3d9,1992-02-06,Réglementaire,NA,NA,NA,NA,R20-4,inversion R20-16
code_des_postes_et_des_communications_électroniques,506c3d9,1992-02-06,Réglementaire,NA,NA,NA,NA,R20-17,inversion R20-21
code_des_postes_et_des_communications_électroniques,3100001,1992-03-29,Réglementaire,NA,NA,NA,NA,R20-1,inversion R20-30
code_des_postes_et_des_communications_électroniques,3100001,1992-03-29,Réglementaire,NA,NA,NA,NA,R11-5,inversion R*52-1
code_des_postes_et_des_communications_électroniques,3100001,1992-03-29,Réglementaire,NA,NA,NA,NA,R11-1,inversion R11-5
code_des_postes_et_des_communications_électroniques,b38b203,1993-01-14,Réglementaire,NA,4,8,3,D483,doublon
code_des_postes_et_des_communications_électroniques,b38b203,1993-01-14,Réglementaire,NA,4,8,4,D484,doublon
code_des_postes_et_des_communications_électroniques,b38b203,1993-01-14,Réglementaire,NA,4,8,5,D485,doublon
code_des_postes_et_des_communications_électroniques,b38b203,1993-01-14,Réglementaire,NA,4,8,6,D486,doublon
code_des_postes_et_des_communications_électroniques,b38b203,1993-01-14,Réglementaire,NA,4,8,7,D487,doublon
code_des_postes_et_des_communications_électroniques,3e98bb0,1993-07-29,Réglementaire,NA,3,7,6,D376,inversion D482-10
code_des_postes_et_des_communications_électroniques,0ef550c,1994-03-01,Législative,NA,NA,NA,NA,L44,inversion L45
code_des_postes_et_des_communications_électroniques,ac2b413,1994-05-21,Réglementaire,NA,NA,NA,NA,R*9,inversion R*52-1
code_des_postes_et_des_communications_électroniques,636f4e7,1995-05-04,Réglementaire,NA,NA,NA,NA,R20-2,inversion R20-30
code_des_postes_et_des_communications_électroniques,c72c38f,1996-07-27,Législative,NA,NA,NA,NA,L39-5,inversion L97-1
code_des_postes_et_des_communications_électroniques,c19d07a,1996-11-30,Réglementaire,NA,NA,NA,NA,D97-1,inversion D487
code_des_postes_et_des_communications_électroniques,1fb55c9,1996-12-28,Réglementaire,NA,3,6,5,D365,inversion D487
code_des_postes_et_des_communications_électroniques,0f9f90c,1996-12-29,Réglementaire,NA,NA,NA,NA,D98-1,inversion D487
code_des_postes_et_des_communications_électroniques,d8d736e,2001-11-16,Législative,NA,NA,NA,NA,L39-3-1,inversion L97-1
code_des_postes_et_des_communications_électroniques,866237c,2001-12-30,Réglementaire,NA,NA,NA,NA,R1,inversion R8
code_des_postes_et_des_communications_électroniques,6c112c9,2003-03-19,Législative,NA,NA,NA,NA,L39-2,inversion L97-1
code_des_postes_et_des_communications_électroniques,a0e5be2,2004-06-22,Législative,NA,NA,NA,NA,L32-3-3,inversion L97-1
code_des_postes_et_des_communications_électroniques,292137b,2004-07-10,Réglementaire,NA,5,3,5,D535,inversion D548
code_des_postes_et_des_communications_électroniques,6b7467f,2005-04-30,Réglementaire,NA,5,7,2,D572,inversion D575
code_des_postes_et_des_communications_électroniques,6b7467f,2005-04-30,Réglementaire,NA,5,8,2,D582,inversion D585
code_des_postes_et_des_communications_électroniques,46b2239,2005-05-21,Législative,NA,NA,NA,NA,L1,inversion L4
code_des_postes_et_des_communications_électroniques,46b2239,2005-05-21,Législative,NA,NA,NA,NA,L6,doublon
code_des_postes_et_des_communications_électroniques,46b2239,2005-05-21,Législative,NA,NA,NA,NA,L36-5,inversion L36-14
code_des_postes_et_des_communications_électroniques,8d9d532,2005-05-29,Réglementaire,NA,2,0,44,R20-44-27,inversion R20-44-30
code_des_postes_et_des_communications_électroniques,593748c,2007-02-08,Réglementaire,NA,2,0,44,R20-44-35,inversion R20-44-38
code_des_postes_et_des_communications_électroniques,593748c,2007-02-08,Réglementaire,NA,2,0,44,R20-44-36,inversion R20-44-39
code_des_postes_et_des_communications_électroniques,593748c,2007-02-08,Réglementaire,NA,2,0,44,R20-44-37,inversion R20-44-40
code_des_postes_et_des_communications_électroniques,593748c,2007-02-08,Réglementaire,NA,2,0,44,R20-44-42,inversion R20-44-47
code_des_transports,d269398,2010-12-01,Législative,1,8,0,3,L1803-2,inversion L1803-8
code_des_transports,d269398,2010-12-01,Législative,1,8,0,3,L1803-1,inversion L1803-2
code_des_transports,d269398,2010-12-01,Législative,5,3,3,2,L5332-2,inversion L5332-5
code_des_transports,d269398,2010-12-01,Législative,5,3,3,2,L5332-3,inversion L5332-6
code_des_transports,262f4a6,2014-01-29,Législative,1,2,3,1,L1231-1-14,inversion L1231-13
code_des_transports,42098a0,2014-05-28,Réglementaire,1,4,2,2,R1422-16,inversion R1422-19
code_des_transports,42098a0,2014-05-28,Réglementaire,1,4,2,2,R1422-18,inversion R1422-20
code_des_transports,42098a0,2014-05-28,Réglementaire,1,4,2,2,R1422-1,inversion R1422-23
code_des_transports,42098a0,2014-05-28,Réglementaire,1,4,2,2,R1422-2,inversion R1422-25
code_des_transports,31a6ff4,2014-10-03,Législative,3,1,2,2,L3122-2,inversion L3122-3
code_des_transports,bc8aaf9,2014-11-07,Réglementaire,1,1,1,2,R1112-11,inversion D1112-15
code_des_transports,dfbb7de,2016-12-30,Réglementaire,5,7,8,1,R5781-3,inversion D5791-2
code_des_transports,dfbb7de,2016-12-30,Réglementaire,5,7,8,1,D5781-2,inversion R5791-1
code_des_transports,638b397,2016-12-31,Législative,3,1,2,4,L3124-6,inversion L3124-7
code_des_transports,412d5b1,2017-07-01,Législative,5,7,8,5,L5785-5-2,inversion L5785-5-19
code_des_transports,e94fb85,2019-03-10,Réglementaire,5,3,1,2,R5312-73,doublon
code_des_transports,ce4f951,2019-07-12,Réglementaire,2,2,5,1,R2251-25,inversion R2251-61
code_du_cinéma_et_de_l'image_animée,af3ae53,2009-07-26,Législative,NA,2,1,2,L212-7,inversion L212-13
code_du_patrimoine,e077839,2004-02-24,Législative,NA,6,2,1,L621-12,inversion L621-22
code_du_patrimoine,e077839,2004-02-24,Législative,NA,6,2,1,L621-11,inversion L621-12
code_du_patrimoine,e077839,2004-02-24,Législative,NA,6,2,1,L621-33,inversion L621-34
code_du_patrimoine,e077839,2004-02-24,Législative,NA,6,2,2,L622-20,inversion L622-21
code_du_patrimoine,aec2088,2005-09-09,Législative,NA,6,2,1,L621-27,inversion L621-28
code_du_patrimoine,c0ec25a,2011-05-27,Réglementaire,NA,1,1,3,D113-24,inversion D113-30
code_du_sport,bea29ad,2006-02-01,Législative,NA,2,3,2,L232-21,inversion L232-23
code_du_sport,683d238,2007-07-25,Réglementaire,NA,1,4,2,R142-2,inversion R142-3
code_du_sport,683d238,2007-07-25,Réglementaire,NA,1,4,2,R142-14,inversion R142-18
code_du_sport,683d238,2007-07-25,Réglementaire,NA,2,1,1,D211-79,inversion R211-82
code_du_sport,683d238,2007-07-25,Réglementaire,NA,2,1,2,R212-92,inversion R212-94
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,2,1,2,A212-42,inversion A212-46
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,2,1,2,A212-40,inversion A212-47
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,3,2,2,A322-81,inversion A322-85
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,3,2,2,A322-92,inversion A322-97
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,3,3,1,A331-2,inversion A331-5
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,3,3,1,A331-19,inversion A331-21
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,3,3,1,A331-17,inversion A331-19
code_du_sport,8e498e2,2008-04-30,Arrêtés,NA,3,3,1,A331-18,inversion A331-20
code_du_sport,c06bff4,2008-07-27,Arrêtés,NA,3,2,2,A322-71,inversion A322-83
code_du_sport,c06bff4,2008-07-27,Arrêtés,NA,3,2,2,A322-72,inversion A322-85
code_du_sport,c21a764,2009-03-29,Réglementaire,NA,1,4,2,R142-3,inversion R142-4
code_du_sport,b83b841,2010-04-02,Réglementaire,NA,2,1,2,R212-29,doublon
code_du_sport,b83b841,2010-04-02,Réglementaire,NA,2,1,2,R212-32,doublon
code_du_sport,598cf44,2010-05-13,Législative,NA,4,1,1,L411-2,doublon
code_du_sport,2f060c1,2010-08-22,Arrêtés,NA,3,2,2,A322-73,inversion A322-84
code_du_sport,56f535f,2011-01-16,Réglementaire,NA,2,3,2,R232-86,inversion D232-87
code_du_sport,09b91bd,2012-03-10,Arrêtés,NA,2,1,2,A212-20-1,inversion A212-22
code_du_sport,09b91bd,2012-03-10,Arrêtés,NA,2,1,2,A212-22-1,inversion A212-25
code_du_sport,67e65ee,2012-10-13,Arrêtés,NA,2,1,2,A212-75-1-1,inversion A212-175
code_du_sport,7f9d640,2016-06-10,Réglementaire,NA,1,3,1,R*131-46,inversion R131-47
code_du_sport,d7fe996,2016-07-23,Arrêtés,NA,2,1,2,A212-57-1,inversion A212-57 bis
code_du_sport,4020032,2021-04-11,Arrêtés,NA,1,1,2,A112-101-1,inversion A212-57 ter
code_du_sport,a9deb7a,2021-05-09,Arrêtés,NA,2,3,1,A231-3,doublon
code_du_tourisme,b159f80,2005-01-01,Législative,NA,2,1,1,L211-17,inversion L211-18
code_du_tourisme,b159f80,2005-01-01,Législative,NA,3,1,1,L311-2,inversion L311-6
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-2,doublon
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-3,doublon
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-4,doublon
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-5,doublon
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-6,doublon
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-7,doublon
code_du_tourisme,63ebb46,2005-12-31,Législative,NA,3,4,3,L343-8,doublon
code_du_tourisme,396654d,2006-10-07,Réglementaire,NA,1,3,3,R133-37,inversion R133-41
code_du_tourisme,396654d,2006-10-07,Réglementaire,NA,1,3,3,R133-34,inversion R133-40
code_du_tourisme,396654d,2006-10-07,Réglementaire,NA,1,3,3,R133-35,inversion R133-42
code_du_tourisme,396654d,2006-10-07,Réglementaire,NA,3,1,1,D311-5,inversion R311-14
code_du_tourisme,610160f,2010-02-15,Réglementaire,NA,1,2,2,R122-29,doublon
code_du_tourisme,c003b4d,2010-07-01,Réglementaire,NA,3,2,4,R324-7,inversion D324-8
code_du_tourisme,dbe6665,2019-12-01,Réglementaire,NA,3,2,4,D324-2,inversion R324-3
code_du_tourisme,550e470,2019-12-29,Législative,NA,3,2,4,L324-2-1,doublon
code_du_travail,304c1e3,1973-01-03,Législative,NA,1,3,3,L133-1,inversion L143-8
code_du_travail,304c1e3,1973-01-03,Législative,NA,2,1,2,L212-2,inversion L213-7
code_du_travail,304c1e3,1973-01-03,Législative,NA,6,1,1,L611-2,inversion L611-6
code_du_travail,304c1e3,1973-01-03,Législative,NA,7,1,2,L712-11,inversion L712-32
code_du_travail,304c1e3,1973-01-03,Législative,NA,7,2,1,L721-5,inversion L721-8
code_du_travail,304c1e3,1973-01-03,Législative,NA,7,5,1,L751-2,inversion L783-8
code_du_travail,0378486,1973-07-11,Législative,NA,7,5,1,L751-8,inversion L751-15
code_du_travail,e273724,1973-11-21,Législative,NA,8,1,4,L814-1,inversion L882-1
code_du_travail,e273724,1973-11-21,Réglementaire,NA,1,5,2,R152-1,inversion R523-20
code_du_travail,e273724,1973-11-21,Réglementaire,NA,3,2,2,R322-2,inversion R465-1
code_du_travail,e273724,1973-11-21,Réglementaire,NA,7,1,2,R712-59,inversion R798-1
code_du_travail,e273724,1973-11-21,Réglementaire,NA,7,1,1,D711-17,inversion R950-1
code_du_travail,e273724,1973-11-21,Réglementaire,NA,8,1,1,D811-2,inversion D871-1
code_du_travail,611e5aa,1973-11-23,Législative,NA,1,1,5,L115-2,inversion L119-4
code_du_travail,611e5aa,1973-11-23,Législative,NA,1,1,6,L116-6,inversion L119-1
code_du_travail,611e5aa,1973-11-23,Législative,NA,1,1,5,L115-1,inversion L154-1
code_du_travail,611e5aa,1973-11-23,Législative,NA,1,2,2,L122-28,inversion L122-31
code_du_travail,611e5aa,1973-11-23,Législative,NA,1,2,2,L122-4,inversion L122-42
code_du_travail,611e5aa,1973-11-23,Législative,NA,2,2,1,L221-10,inversion L225-6
code_du_travail,611e5aa,1973-11-23,Législative,NA,2,3,1,L231-6,inversion L234-5
code_du_travail,611e5aa,1973-11-23,Législative,NA,2,1,2,L212-1,inversion L265-1
code_du_travail,611e5aa,1973-11-23,Législative,NA,2,1,2,L212-8,inversion L212-13
code_du_travail,611e5aa,1973-11-23,Législative,NA,2,2,3,L223-3,inversion L223-13
code_du_travail,611e5aa,1973-11-23,Législative,NA,2,3,3,L233-5,inversion L234-1
code_du_travail,611e5aa,1973-11-23,Législative,NA,3,1,1,L311-1,inversion L362-2
code_du_travail,611e5aa,1973-11-23,Législative,NA,3,1,1,L311-5,inversion L312-11
code_du_travail,611e5aa,1973-11-23,Législative,NA,3,2,1,L321-2,inversion L324-10
code_du_travail,611e5aa,1973-11-23,Législative,NA,3,5,1,L351-3,inversion L351-9
code_du_travail,611e5aa,1973-11-23,Législative,NA,3,5,1,L351-19,inversion L352-5
code_du_travail,611e5aa,1973-11-23,Législative,NA,4,1,1,L411-1,inversion L443-10
code_du_travail,611e5aa,1973-11-23,Législative,NA,5,2,1,L521-4,inversion L532-1
code_du_travail,611e5aa,1973-11-23,Législative,NA,7,1,1,L711-12,inversion L712-34
code_du_travail,611e5aa,1973-11-23,Législative,NA,7,2,2,L722-1,inversion L723-2
code_du_travail,611e5aa,1973-11-23,Législative,NA,7,1,2,L712-2,inversion L796-2
code_du_travail,611e5aa,1973-11-23,Législative,NA,9,0,0,L900-1,inversion L970-4
code_du_travail,611e5aa,1973-11-23,Législative,NA,9,6,0,L960-14,doublon
code_du_travail,611e5aa,1973-11-23,Législative,NA,9,6,0,L960-15,doublon
code_du_travail,611e5aa,1973-11-23,Législative,NA,9,5,0,L950-3,inversion L990-7
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,1,R111-3,inversion R526-1
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,1,R111-2,inversion R113-2
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,9,R119-6,inversion R119-51
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,6,R116-1,inversion R119-64
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,4,1,R141-10,inversion R141-14
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,3,4,R234-22,inversion R234-23
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,3,2,R232-2,inversion R234-22
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,3,2,R232-1,inversion R232-4
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,3,2,R232-30,inversion R232-45
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,6,R116-6,inversion R265-1
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,7,R117-1,inversion R119-48
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,2,2,R122-10,inversion R124-14
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,4,1,R341-17,inversion R341-20
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,1,2,R212-11,inversion R364-2
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,3,2,R232-6,inversion R234-4
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,1,1,R311-1,inversion R312-13
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,2,3,R323-4,inversion R323-23
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,2,1,R321-1,inversion R323-4
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,5,1,11,R51-11-2,inversion R365-1
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,4,1,1,R411-1,inversion R532-2
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,4,4,1,R441-9,inversion R443-10
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,6,2,0,R620-4,inversion R631-1
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,7,1,2,R712-3,inversion R712-60
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,7,2,1,R721-11,inversion R723-8
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,7,4,2,R742-12,inversion R743-5
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,8,5,1,R851-1,inversion R883-1
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,9,1,0,R910-1,inversion R910-8
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,9,5,0,R950-1,inversion R980-3
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,7,D117-4,inversion R950-1
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,7,D117-2,inversion D117-4
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,4,1,D141-7,inversion D141-10
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,1,1,7,D117-1,inversion D142-2
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,2,2,3,D223-3,inversion D241-31
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,2,3,D323-17,inversion D353-12
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,2,3,D323-1,inversion D323-24
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,3,2,3,D323-7,inversion D323-10
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,5,1,10,D51-10-1,inversion D440-2
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,7,4,3,D743-1,inversion D743-8
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,9,1,0,D910-1,inversion D910-24
code_du_travail,611e5aa,1973-11-23,Réglementaire,NA,9,1,0,D910-2,inversion D910-22
code_du_travail,e059d7a,1974-08-09,Réglementaire,NA,1,1,9,R119-60,inversion R119-65
code_du_travail,0b0b3d6,1974-09-15,Réglementaire,NA,5,1,6,R516-1,inversion R518-3
code_du_travail,bbc161e,1974-09-29,Législative,NA,3,4,1,L341-2,inversion L341-3
code_du_travail,bbc161e,1974-09-29,Réglementaire,NA,7,3,1,R731-4,inversion R798-1
code_du_travail,bbc161e,1974-09-29,Réglementaire,NA,3,2,2,D322-1,inversion D353-12
code_du_travail,bf71bdd,1974-10-01,Réglementaire,NA,5,1,6,R516-20,inversion R519-11
code_du_travail,494b7bb,1975-01-25,Réglementaire,NA,3,2,3,R323-60,doublon
code_du_travail,fb9c939,1975-05-07,Réglementaire,NA,3,2,1,R321-5,inversion R323-4
code_du_travail,fbbd85e,1975-06-20,Législative,NA,8,2,1,L821-1,inversion L882-1
code_du_travail,fbbd85e,1975-06-20,Réglementaire,NA,4,3,7,D437-1,inversion D442-3
code_du_travail,e684cf7,1975-07-05,Réglementaire,NA,3,2,1,R321-10,inversion R323-4
code_du_travail,c0a4975,1975-07-26,Réglementaire,NA,2,0,0,R200-6,inversion R364-2
code_du_travail,8cdeb57,1976-01-01,Législative,NA,9,2,0,L920-11,inversion L990-7
code_du_travail,8cdeb57,1976-01-01,Réglementaire,NA,5,1,6,R516-0,inversion R517-7
code_du_travail,34f88b9,1976-02-29,Réglementaire,NA,3,4,1,R341-7-1,inversion R341-32
code_du_travail,7c67e09,1976-07-01,Législative,NA,2,1,2,L212-5-1,inversion L212-13
code_du_travail,a7dd702,1976-12-07,Législative,NA,2,3,1,L231-3-1,inversion L232-3
code_du_travail,530a7db,1977-07-01,Réglementaire,NA,4,1,2,R412-1,inversion R532-2
code_du_travail,8087d93,1977-07-13,Législative,NA,1,2,2,L122-30,inversion L122-32
code_du_travail,fc8a659,1977-09-30,Législative,NA,8,3,1,L831-1,inversion L882-1
code_du_travail,fc8a659,1977-09-30,Réglementaire,NA,8,1,1,D811-32,inversion D871-1
code_du_travail,7d8aaad,1977-12-31,Législative,NA,1,1,6,L116-2,inversion L152-3
code_du_travail,0fca010,1978-01-25,Réglementaire,NA,3,2,3,R323-63,inversion R323-63-5
code_du_travail,0fca010,1978-01-25,Réglementaire,NA,3,2,3,R323-62,inversion R323-63
code_du_travail,a94d940,1978-01-29,Réglementaire,NA,5,2,3,R523-7,doublon
code_du_travail,088cedf,1978-02-02,Réglementaire,NA,1,2,2,R122-13,inversion R124-14
code_du_travail,27762f6,1978-03-16,Réglementaire,NA,5,1,3,R513-13,inversion R519-11
code_du_travail,1fc114c,1978-03-23,Réglementaire,NA,7,3,1,R731-20,inversion R798-1
code_du_travail,09453d5,1978-04-01,Réglementaire,NA,7,7,3,D773-1,inversion D773-4
code_du_travail,5156a0d,1978-07-01,Réglementaire,NA,7,1,1,R711-6,inversion R798-1
code_du_travail,5156a0d,1978-07-01,Réglementaire,NA,7,1,1,R711-7,inversion R711-11
code_du_travail,b60060d,1978-07-18,Législative,NA,9,3,0,L930-1-3,inversion L980-4
code_du_travail,b60060d,1978-07-18,Législative,NA,9,3,0,L930-1-11,inversion L930-2
code_du_travail,fb2d3ce,1978-12-27,Réglementaire,NA,8,1,1,D811-52,inversion D871-1
code_du_travail,1c35e3d,1979-01-17,Législative,NA,3,5,2,L352-4,inversion L352-5
code_du_travail,1c35e3d,1979-01-17,Législative,NA,3,5,1,L351-4,inversion L351-11-2
code_du_travail,fd165b9,1979-01-19,Législative,NA,5,1,10,L51-10-2,inversion L515-3
code_du_travail,fd165b9,1979-01-19,Législative,NA,5,1,1,L511-2,inversion L532-1
code_du_travail,fd165b9,1979-01-19,Législative,NA,5,1,10,L51-10-1,inversion L518-1
code_du_travail,fd165b9,1979-01-19,Législative,NA,5,1,3,L513-1,inversion L526-4
code_du_travail,fd165b9,1979-01-19,Réglementaire,NA,1,1,1,R111-1,inversion R526-1
code_du_travail,ae9197f,1979-04-01,Réglementaire,NA,9,3,0,R930-10,inversion R930-19
code_du_travail,ae9197f,1979-04-01,Réglementaire,NA,9,8,0,R980-5,inversion R980-8
code_du_travail,08681d2,1979-10-01,Réglementaire,NA,2,3,1,R231-53,inversion R231-65
code_du_travail,ce1599e,1979-12-02,Réglementaire,NA,5,1,11,R51-11-1,inversion R362-1
code_du_travail,ce1599e,1979-12-02,Réglementaire,NA,5,1,1,R511-1,inversion R512-8
code_du_travail,01374df,1980-01-06,Législative,NA,5,1,11,L51-11-1,inversion L516-2
code_du_travail,42f8b60,1980-01-17,Réglementaire,NA,1,1,6,R116-11,inversion R265-1
code_du_travail,7e3a501,1980-04-01,Réglementaire,NA,2,3,3,R233-62,inversion R233-66
code_du_travail,7e3a501,1980-04-01,Réglementaire,NA,2,3,3,R233-67,inversion R233-82
code_du_travail,4de1e82,1980-05-31,Législative,NA,2,2,6,L226-1,inversion L232-3
code_du_travail,fbbcd6a,1981-01-30,Législative,NA,1,1,6,L116-3,inversion L152-3
code_du_travail,a613eb5,1981-11-14,Législative,NA,1,3,3,L133-6,inversion L134-2
code_du_travail,cd9feea,1981-12-13,Réglementaire,NA,5,1,4,D514-1,inversion D514-6
code_du_travail,1ab24ef,1982-02-01,Législative,NA,2,2,1,L221-5-1,inversion L225-6
code_du_travail,1ab24ef,1982-02-01,Législative,NA,2,1,2,L212-4,inversion L265-1
code_du_travail,1186cd5,1982-06-11,Réglementaire,NA,5,1,3,R513-2,inversion R513-28
code_du_travail,1186cd5,1982-06-11,Réglementaire,NA,5,3,1,R531-1,inversion R531-2
code_du_travail,b0157b0,1982-08-06,Législative,NA,1,2,2,L122-35,inversion L122-44
code_du_travail,b0157b0,1982-08-06,Législative,NA,3,2,1,L321-12,inversion L324-10
code_du_travail,4e7d5a2,1982-10-22,Législative,NA,2,3,1,L231-7,inversion L235-8
code_du_travail,80fc424,1982-10-29,Législative,NA,4,3,6,L436-1,inversion L436-3
code_du_travail,80fc424,1982-10-29,Législative,NA,4,1,1,L411-17,inversion L473-2
code_du_travail,80fc424,1982-10-29,Réglementaire,NA,4,3,2,R432-8,inversion R443-10
code_du_travail,b93fe15,1982-11-05,Réglementaire,NA,9,1,0,R910-6,inversion R970-37
code_du_travail,f9d27cd,1982-11-14,Législative,NA,1,3,3,L133-7,inversion L133-17
code_du_travail,f9d27cd,1982-11-14,Législative,NA,2,2,1,L221-21,inversion L265-1
code_du_travail,f9d27cd,1982-11-14,Législative,NA,3,2,2,L322-1,inversion L324-10
code_du_travail,f9d27cd,1982-11-14,Législative,NA,4,1,2,L412-1,inversion L473-2
code_du_travail,f9d27cd,1982-11-14,Législative,NA,6,1,1,L611-1,inversion L620-7
code_du_travail,f9d27cd,1982-11-14,Législative,NA,7,4,2,L742-5,inversion L796-2
code_du_travail,f9d27cd,1982-11-14,Réglementaire,NA,5,2,3,R523-11,inversion R523-16
code_du_travail,91eb9ba,1983-01-01,Réglementaire,NA,5,1,10,D51-10-6,inversion D517-1
code_du_travail,9172c3e,1983-03-26,Réglementaire,NA,9,5,0,R950-10,inversion R960-51
code_du_travail,8c97249,1983-05-31,Réglementaire,NA,9,3,0,R930-1,inversion R970-37
code_du_travail,8c97249,1983-05-31,Réglementaire,NA,9,6,0,R960-2,inversion R960-51
code_du_travail,caaed0f,1983-06-05,Réglementaire,NA,1,1,6,R116-20,inversion R116-36
code_du_travail,caaed0f,1983-06-05,Réglementaire,NA,1,1,9,R119-31,inversion R119-77
code_du_travail,202f717,1983-06-11,Réglementaire,NA,4,4,1,R441-5,inversion R532-2
code_du_travail,202f717,1983-06-11,Réglementaire,NA,4,1,2,D412-1,inversion D442-3
code_du_travail,2fe4663,1983-07-01,Législative,NA,2,3,1,L231-1,inversion L236-12
code_du_travail,2fe4663,1983-07-01,Législative,NA,7,6,2,L762-3,inversion L796-2
code_du_travail,3314daf,1983-07-27,Législative,NA,4,6,1,L461-3,inversion L462-4
code_du_travail,9244d96,1983-11-03,Réglementaire,NA,3,5,1,R351-2,inversion R351-7
code_du_travail,1027a01,1984-01-01,Législative,NA,9,6,0,L960-3,inversion L960-6
code_du_travail,55edd3f,1984-01-05,Législative,NA,7,7,3,L773-2,inversion L773-16
code_du_travail,085c183,1984-02-17,Législative,NA,3,5,1,L351-8,inversion L351-11
code_du_travail,fd39414,1984-02-25,Législative,NA,9,0,0,L900-3,inversion L992-2
code_du_travail,fd39414,1984-02-25,Législative,NA,9,3,1,L931-2,inversion L970-5
code_du_travail,fd39414,1984-02-25,Législative,NA,9,6,1,L961-2,inversion L961-5
code_du_travail,fd39414,1984-02-25,Législative,NA,9,3,1,L931-4,inversion L991-1
code_du_travail,5c110e4,1984-02-26,Réglementaire,NA,3,3,0,R330-2,inversion R330-20
code_du_travail,67d95ef,1984-03-11,Réglementaire,NA,3,4,1,R341-5,inversion R341-35
code_du_travail,8c33f33,1984-04-01,Législative,NA,3,5,1,L351-10,inversion L351-25
code_du_travail,cedfae4,1984-07-01,Réglementaire,NA,9,6,1,R961-3,inversion R964-28
code_du_travail,cedfae4,1984-07-01,Réglementaire,NA,9,6,2,R962-1,inversion R964-15
code_du_travail,cedfae4,1984-07-01,Réglementaire,NA,9,5,0,R950-4,inversion R970-37
code_du_travail,c9f9c6e,1984-07-11,Législative,NA,1,4,3,L143-11-1,inversion L148-3
